2.2675737e-04 2.0000000e+00
4.5351474e-04 2.0000000e+00
6.8027211e-04 2.0000000e+00
9.0702948e-04 2.0000000e+00
1.1337868e-03 2.0000000e+00
1.3605442e-03 2.0000000e+00
1.5873016e-03 2.0000000e+00
1.8140590e-03 2.0000000e+00
2.0408163e-03 2.0000000e+00
2.2675737e-03 2.0000000e+00
2.4943311e-03 2.0000000e+00
2.7210884e-03 2.0000000e+00
2.9478458e-03 2.0000000e+00
3.1746032e-03 2.0000000e+00
3.4013605e-03 2.0000000e+00
3.6281179e-03 2.0000000e+00
3.8548753e-03 2.0000000e+00
4.0816327e-03 2.0000000e+00
4.3083900e-03 2.0000000e+00
4.5351474e-03 2.0000000e+00
4.7619048e-03 2.0000000e+00
4.9886621e-03 2.0000000e+00
5.2154195e-03 2.0000000e+00
5.4421769e-03 2.0000000e+00
5.6689342e-03 2.0000000e+00
5.8956916e-03 2.0000000e+00
6.1224490e-03 2.0000000e+00
6.3492063e-03 2.0000000e+00
6.5759637e-03 2.0000000e+00
6.8027211e-03 2.0000000e+00
7.0294785e-03 2.0000000e+00
7.2562358e-03 2.0000000e+00
7.4829932e-03 2.0000000e+00
7.7097506e-03 2.0000000e+00
7.9365079e-03 2.0000000e+00
8.1632653e-03 2.0000000e+00
8.3900227e-03 2.0000000e+00
8.6167800e-03 2.0000000e+00
8.8435374e-03 2.0000000e+00
9.0702948e-03 2.0000000e+00
9.2970522e-03 2.0000000e+00
9.5238095e-03 2.0000000e+00
9.7505669e-03 2.0000000e+00
9.9773243e-03 2.0000000e+00
1.0204082e-02 2.0000000e+00
1.0430839e-02 2.0000000e+00
1.0657596e-02 2.0000000e+00
1.0884354e-02 2.0000000e+00
1.1111111e-02 2.0000000e+00
1.1337868e-02 2.0000000e+00
1.1564626e-02 2.0000000e+00
1.1791383e-02 2.0000000e+00
1.2018141e-02 2.0000000e+00
1.2244898e-02 2.0000000e+00
1.2471655e-02 2.0000000e+00
1.2698413e-02 2.0000000e+00
1.2925170e-02 2.0000000e+00
1.3151927e-02 2.0000000e+00
1.3378685e-02 2.0000000e+00
1.3605442e-02 2.0000000e+00
1.3832200e-02 2.0000000e+00
1.4058957e-02 2.0000000e+00
1.4285714e-02 2.0000000e+00
1.4512472e-02 2.0000000e+00
1.4739229e-02 2.0000000e+00
1.4965986e-02 2.0000000e+00
1.5192744e-02 2.0000000e+00
1.5419501e-02 2.0000000e+00
1.5646259e-02 2.0000000e+00
1.5873016e-02 2.0000000e+00
1.6099773e-02 2.0000000e+00
1.6326531e-02 2.0000000e+00
1.6553288e-02 2.0000000e+00
1.6780045e-02 2.0000000e+00
1.7006803e-02 2.0000000e+00
1.7233560e-02 2.0000000e+00
1.7460317e-02 2.0000000e+00
1.7687075e-02 2.0000000e+00
1.7913832e-02 2.0000000e+00
1.8140590e-02 2.0000000e+00
1.8367347e-02 2.0000000e+00
1.8594104e-02 2.0000000e+00
1.8820862e-02 2.0000000e+00
1.9047619e-02 2.0000000e+00
1.9274376e-02 2.0000000e+00
1.9501134e-02 2.0000000e+00
1.9727891e-02 2.0000000e+00
1.9954649e-02 2.0000000e+00
2.0181406e-02 2.0000000e+00
2.0408163e-02 2.0000000e+00
2.0634921e-02 2.0000000e+00
2.0861678e-02 2.0000000e+00
2.1088435e-02 2.0000000e+00
2.1315193e-02 2.0000000e+00
2.1541950e-02 2.0000000e+00
2.1768707e-02 2.0000000e+00
2.1995465e-02 2.0000000e+00
2.2222222e-02 2.0000000e+00
2.2448980e-02 2.0000000e+00
2.2675737e-02 2.0000000e+00
2.2902494e-02 2.0000000e+00
2.3129252e-02 2.0000000e+00
2.3356009e-02 2.0000000e+00
2.3582766e-02 2.0000000e+00
2.3809524e-02 2.0000000e+00
2.4036281e-02 2.0000000e+00
2.4263039e-02 2.0000000e+00
2.4489796e-02 2.0000000e+00
2.4716553e-02 2.0000000e+00
2.4943311e-02 2.0000000e+00
2.5170068e-02 2.0000000e+00
2.5396825e-02 2.0000000e+00
2.5623583e-02 2.0000000e+00
2.5850340e-02 2.0000000e+00
2.6077098e-02 2.0000000e+00
2.6303855e-02 2.0000000e+00
2.6530612e-02 2.0000000e+00
2.6757370e-02 2.0000000e+00
2.6984127e-02 2.0000000e+00
2.7210884e-02 2.0000000e+00
2.7437642e-02 2.0000000e+00
2.7664399e-02 2.0000000e+00
2.7891156e-02 2.0000000e+00
2.8117914e-02 2.0000000e+00
2.8344671e-02 2.0000000e+00
2.8571429e-02 2.0000000e+00
2.8798186e-02 2.0000000e+00
2.9024943e-02 2.0000000e+00
2.9251701e-02 2.0000000e+00
2.9478458e-02 2.0000000e+00
2.9705215e-02 2.0000000e+00
2.9931973e-02 2.0000000e+00
3.0158730e-02 2.0000000e+00
3.0385488e-02 2.0000000e+00
3.0612245e-02 2.0000000e+00
3.0839002e-02 2.0000000e+00
3.1065760e-02 2.0000000e+00
3.1292517e-02 2.0000000e+00
3.1519274e-02 2.0000000e+00
3.1746032e-02 2.0000000e+00
3.1972789e-02 2.0000000e+00
3.2199546e-02 2.0000000e+00
3.2426304e-02 2.0000000e+00
3.2653061e-02 2.0000000e+00
3.2879819e-02 2.0000000e+00
3.3106576e-02 2.0000000e+00
3.3333333e-02 2.0000000e+00
3.3560091e-02 2.0000000e+00
3.3786848e-02 2.0000000e+00
3.4013605e-02 2.0000000e+00
3.4240363e-02 2.0000000e+00
3.4467120e-02 2.0000000e+00
3.4693878e-02 2.0000000e+00
3.4920635e-02 2.0000000e+00
3.5147392e-02 2.0000000e+00
3.5374150e-02 2.0000000e+00
3.5600907e-02 2.0000000e+00
3.5827664e-02 2.0000000e+00
3.6054422e-02 2.0000000e+00
3.6281179e-02 2.0000000e+00
3.6507937e-02 2.0000000e+00
3.6734694e-02 2.0000000e+00
3.6961451e-02 2.0000000e+00
3.7188209e-02 2.0000000e+00
3.7414966e-02 2.0000000e+00
3.7641723e-02 2.0000000e+00
3.7868481e-02 2.0000000e+00
3.8095238e-02 2.0000000e+00
3.8321995e-02 2.0000000e+00
3.8548753e-02 2.0000000e+00
3.8775510e-02 2.0000000e+00
3.9002268e-02 2.0000000e+00
3.9229025e-02 2.0000000e+00
3.9455782e-02 2.0000000e+00
3.9682540e-02 2.0000000e+00
3.9909297e-02 2.0000000e+00
4.0136054e-02 2.0000000e+00
4.0362812e-02 2.0000000e+00
4.0589569e-02 2.0000000e+00
4.0816327e-02 2.0000000e+00
4.1043084e-02 2.0000000e+00
4.1269841e-02 2.0000000e+00
4.1496599e-02 2.0000000e+00
4.1723356e-02 2.0000000e+00
4.1950113e-02 2.0000000e+00
4.2176871e-02 2.0000000e+00
4.2403628e-02 2.0000000e+00
4.2630385e-02 2.0000000e+00
4.2857143e-02 2.0000000e+00
4.3083900e-02 2.0000000e+00
4.3310658e-02 2.0000000e+00
4.3537415e-02 2.0000000e+00
4.3764172e-02 2.0000000e+00
4.3990930e-02 2.0000000e+00
4.4217687e-02 2.0000000e+00
4.4444444e-02 2.0000000e+00
4.4671202e-02 2.0000000e+00
4.4897959e-02 2.0000000e+00
4.5124717e-02 2.0000000e+00
4.5351474e-02 2.0000000e+00
4.5578231e-02 2.0000000e+00
4.5804989e-02 2.0000000e+00
4.6031746e-02 2.0000000e+00
4.6258503e-02 2.0000000e+00
4.6485261e-02 2.0000000e+00
4.6712018e-02 2.0000000e+00
4.6938776e-02 2.0000000e+00
4.7165533e-02 2.0000000e+00
4.7392290e-02 2.0000000e+00
4.7619048e-02 2.0000000e+00
4.7845805e-02 2.0000000e+00
4.8072562e-02 2.0000000e+00
4.8299320e-02 2.0000000e+00
4.8526077e-02 2.0000000e+00
4.8752834e-02 2.0000000e+00
4.8979592e-02 2.0000000e+00
4.9206349e-02 2.0000000e+00
4.9433107e-02 2.0000000e+00
4.9659864e-02 2.0000000e+00
4.9886621e-02 2.0000000e+00
5.0113379e-02 2.0000000e+00
5.0340136e-02 2.0000000e+00
5.0566893e-02 2.0000000e+00
5.0793651e-02 2.0000000e+00
5.1020408e-02 2.0000000e+00
5.1247166e-02 2.0000000e+00
5.1473923e-02 2.0000000e+00
5.1700680e-02 2.0000000e+00
5.1927438e-02 2.0000000e+00
5.2154195e-02 2.0000000e+00
5.2380952e-02 2.0000000e+00
5.2607710e-02 2.0000000e+00
5.2834467e-02 2.0000000e+00
5.3061224e-02 2.0000000e+00
5.3287982e-02 2.0000000e+00
5.3514739e-02 2.0000000e+00
5.3741497e-02 2.0000000e+00
5.3968254e-02 2.0000000e+00
5.4195011e-02 2.0000000e+00
5.4421769e-02 2.0000000e+00
5.4648526e-02 2.0000000e+00
5.4875283e-02 2.0000000e+00
5.5102041e-02 2.0000000e+00
5.5328798e-02 2.0000000e+00
5.5555556e-02 2.0000000e+00
5.5782313e-02 2.0000000e+00
5.6009070e-02 2.0000000e+00
5.6235828e-02 2.0000000e+00
5.6462585e-02 2.0000000e+00
5.6689342e-02 2.0000000e+00
5.6916100e-02 2.0000000e+00
5.7142857e-02 2.0000000e+00
5.7369615e-02 2.0000000e+00
5.7596372e-02 2.0000000e+00
5.7823129e-02 2.0000000e+00
5.8049887e-02 2.0000000e+00
5.8276644e-02 2.0000000e+00
5.8503401e-02 2.0000000e+00
5.8730159e-02 2.0000000e+00
5.8956916e-02 2.0000000e+00
5.9183673e-02 2.0000000e+00
5.9410431e-02 2.0000000e+00
5.9637188e-02 2.0000000e+00
5.9863946e-02 2.0000000e+00
6.0090703e-02 2.0000000e+00
6.0317460e-02 2.0000000e+00
6.0544218e-02 2.0000000e+00
6.0770975e-02 2.0000000e+00
6.0997732e-02 2.0000000e+00
6.1224490e-02 2.0000000e+00
6.1451247e-02 2.0000000e+00
6.1678005e-02 2.0000000e+00
6.1904762e-02 2.0000000e+00
6.2131519e-02 2.0000000e+00
6.2358277e-02 2.0000000e+00
6.2585034e-02 2.0000000e+00
6.2811791e-02 2.0000000e+00
6.3038549e-02 2.0000000e+00
6.3265306e-02 2.0000000e+00
6.3492063e-02 2.0000000e+00
6.3718821e-02 2.0000000e+00
6.3945578e-02 2.0000000e+00
6.4172336e-02 2.0000000e+00
6.4399093e-02 2.0000000e+00
6.4625850e-02 2.0000000e+00
6.4852608e-02 2.0000000e+00
6.5079365e-02 2.0000000e+00
6.5306122e-02 2.0000000e+00
6.5532880e-02 2.0000000e+00
6.5759637e-02 2.0000000e+00
6.5986395e-02 2.0000000e+00
6.6213152e-02 2.0000000e+00
6.6439909e-02 2.0000000e+00
6.6666667e-02 2.0000000e+00
6.6893424e-02 2.0000000e+00
6.7120181e-02 2.0000000e+00
6.7346939e-02 2.0000000e+00
6.7573696e-02 2.0000000e+00
6.7800454e-02 2.0000000e+00
6.8027211e-02 2.0000000e+00
6.8253968e-02 2.0000000e+00
6.8480726e-02 2.0000000e+00
6.8707483e-02 2.0000000e+00
6.8934240e-02 2.0000000e+00
6.9160998e-02 2.0000000e+00
6.9387755e-02 2.0000000e+00
6.9614512e-02 2.0000000e+00
6.9841270e-02 2.0000000e+00
7.0068027e-02 2.0000000e+00
7.0294785e-02 2.0000000e+00
7.0521542e-02 2.0000000e+00
7.0748299e-02 2.0000000e+00
7.0975057e-02 2.0000000e+00
7.1201814e-02 2.0000000e+00
7.1428571e-02 2.0000000e+00
7.1655329e-02 2.0000000e+00
7.1882086e-02 2.0000000e+00
7.2108844e-02 2.0000000e+00
7.2335601e-02 2.0000000e+00
7.2562358e-02 2.0000000e+00
7.2789116e-02 2.0000000e+00
7.3015873e-02 2.0000000e+00
7.3242630e-02 2.0000000e+00
7.3469388e-02 2.0000000e+00
7.3696145e-02 2.0000000e+00
7.3922902e-02 2.0000000e+00
7.4149660e-02 2.0000000e+00
7.4376417e-02 2.0000000e+00
7.4603175e-02 2.0000000e+00
7.4829932e-02 2.0000000e+00
7.5056689e-02 1.9999998e+00
7.5283447e-02 1.9999300e+00
7.5510204e-02 1.9997897e+00
7.5736961e-02 2.0000583e+00
7.5963719e-02 2.0009116e+00
7.6190476e-02 2.0013718e+00
7.6417234e-02 2.0001129e+00
7.6643991e-02 1.9975114e+00
7.6870748e-02 1.9962905e+00
7.7097506e-02 1.9990045e+00
7.7324263e-02 2.0044245e+00
7.7551020e-02 2.0072674e+00
7.7777778e-02 2.0030248e+00
7.8004535e-02 1.9937515e+00
7.8231293e-02 1.9880669e+00
7.8458050e-02 1.9934494e+00
7.8684807e-02 2.0074312e+00
7.8911565e-02 2.0174398e+00
7.9138322e-02 2.0118026e+00
7.9365079e-02 1.9925742e+00
7.9591837e-02 1.9766208e+00
7.9818594e-02 1.9811356e+00
8.0045351e-02 2.0057113e+00
8.0272109e-02 2.0292240e+00
8.0498866e-02 2.0276555e+00
8.0725624e-02 1.9981646e+00
8.0952381e-02 1.9656398e+00
8.1179138e-02 1.9620747e+00
8.1405896e-02 1.9954548e+00
8.1632653e-02 2.0381256e+00
8.1859410e-02 2.0492563e+00
8.2086168e-02 2.0136307e+00
8.2312925e-02 1.9601460e+00
8.2539683e-02 1.9389196e+00
8.2766440e-02 1.9745486e+00
8.2993197e-02 2.0389210e+00
8.3219955e-02 2.0727044e+00
8.3446712e-02 2.0398505e+00
8.3673469e-02 1.9652102e+00
8.3900227e-02 1.9166552e+00
8.4126984e-02 1.9435217e+00
8.4353741e-02 2.0270536e+00
8.4580499e-02 2.0921705e+00
8.4807256e-02 2.0747976e+00
8.5034014e-02 1.9845279e+00
8.5260771e-02 1.9016497e+00
8.5487528e-02 1.9058990e+00
8.5714286e-02 2.0000000e+00
8.5941043e-02 2.1011024e+00
8.6167800e-02 2.1135386e+00
8.6394558e-02 2.0191948e+00
8.6621315e-02 1.9002561e+00
8.6848073e-02 1.8678435e+00
8.7074830e-02 1.9582759e+00
8.7301587e-02 2.0937373e+00
8.7528345e-02 2.1489420e+00
8.7755102e-02 2.0669849e+00
8.7981859e-02 1.9172699e+00
8.8208617e-02 1.8371253e+00
8.8435374e-02 1.9058231e+00
8.8662132e-02 2.0665871e+00
8.8888889e-02 2.1729807e+00
8.9115646e-02 2.1223314e+00
8.9342404e-02 1.9545884e+00
8.9569161e-02 1.8216139e+00
8.9795918e-02 1.8496487e+00
9.0022676e-02 2.0195545e+00
9.0249433e-02 2.1783679e+00
9.0476190e-02 2.1770590e+00
9.0702948e-02 2.0103886e+00
9.0929705e-02 1.8276013e+00
9.1156463e-02 1.7987494e+00
9.1383220e-02 1.9564065e+00
9.1609977e-02 2.1601835e+00
9.1836735e-02 2.2217535e+00
9.2063492e-02 2.0790367e+00
9.2290249e-02 1.8583151e+00
9.2517007e-02 1.7625154e+00
9.2743764e-02 1.8844655e+00
9.2970522e-02 2.1171370e+00
9.3197279e-02 2.2475057e+00
9.3424036e-02 2.1517924e+00
9.3650794e-02 1.9129544e+00
9.3877551e-02 1.7489264e+00
9.4104308e-02 1.8135388e+00
9.4331066e-02 2.0521754e+00
9.4557823e-02 2.2476817e+00
9.4784580e-02 2.2181975e+00
9.5011338e-02 1.9864767e+00
9.5238095e-02 1.7629089e+00
9.5464853e-02 1.7542749e+00
9.5691610e-02 1.9722804e+00
9.5918367e-02 2.2193493e+00
9.6145125e-02 2.2678950e+00
9.6371882e-02 2.0702164e+00
9.6598639e-02 1.8052038e+00
9.6825397e-02 1.7162601e+00
9.7052154e-02 1.8874590e+00
9.7278912e-02 2.1640547e+00
9.7505669e-02 2.2925212e+00
9.7732426e-02 2.1532394e+00
9.7959184e-02 1.8719909e+00
9.8185941e-02 1.7062339e+00
9.8412698e-02 1.8091063e+00
9.8639456e-02 2.0877700e+00
9.8866213e-02 2.2872921e+00
9.9092971e-02 2.2241849e+00
9.9319728e-02 1.9553719e+00
9.9546485e-02 1.7267819e+00
9.9773243e-02 1.7480487e+00
1.0000000e-01 2.0000000e+00
1.0022676e-01 2.2520078e+00
1.0045351e-01 2.2734518e+00
1.0068027e-01 2.0447127e+00
1.0090703e-01 1.7750656e+00
1.0113379e-01 1.7112127e+00
1.0136054e-01 1.9115734e+00
1.0158730e-01 2.1928363e+00
1.0181406e-01 2.2976718e+00
1.0204082e-01 2.1301651e+00
1.0226757e-01 1.8435694e+00
1.0249433e-01 1.7000932e+00
1.0272109e-01 1.8310040e+00
1.0294785e-01 2.1165304e+00
1.0317460e-01 2.2954423e+00
1.0340136e-01 2.2040518e+00
1.0362812e-01 1.9259728e+00
1.0385488e-01 1.7156218e+00
1.0408163e-01 1.7654506e+00
1.0430839e-01 2.0298704e+00
1.0453515e-01 2.2669615e+00
1.0476190e-01 2.2598076e+00
1.0498866e-01 2.0149538e+00
1.0521542e-01 1.7564186e+00
1.0544218e-01 1.7207379e+00
1.0566893e-01 1.9405562e+00
1.0589569e-01 2.2147601e+00
1.0612245e-01 2.2924784e+00
1.0634921e-01 2.1026060e+00
1.0657596e-01 1.8188587e+00
1.0680272e-01 1.7008389e+00
1.0702948e-01 1.8565238e+00
1.0725624e-01 2.1434762e+00
1.0748299e-01 2.2991611e+00
1.0770975e-01 2.1811413e+00
1.0793651e-01 1.8973940e+00
1.0816327e-01 1.7075216e+00
1.0839002e-01 1.7852399e+00
1.0861678e-01 2.0594438e+00
1.0884354e-01 2.2792621e+00
1.0907029e-01 2.2435814e+00
1.0929705e-01 1.9850462e+00
1.0952381e-01 1.7401924e+00
1.0975057e-01 1.7330385e+00
1.0997732e-01 1.9701296e+00
1.1020408e-01 2.2345494e+00
1.1043084e-01 2.2843782e+00
1.1065760e-01 2.0740272e+00
1.1088435e-01 1.7959482e+00
1.1111111e-01 1.7045577e+00
1.1133787e-01 1.8834696e+00
1.1156463e-01 2.1689960e+00
1.1179138e-01 2.2999068e+00
1.1201814e-01 2.1564306e+00
1.1224490e-01 1.8698349e+00
1.1247166e-01 1.7023282e+00
1.1269841e-01 1.8071637e+00
1.1292517e-01 2.0884266e+00
1.1315193e-01 2.2887873e+00
1.1337868e-01 2.2249344e+00
1.1360544e-01 1.9552873e+00
1.1383220e-01 1.7265482e+00
1.1405896e-01 1.7479922e+00
1.1428571e-01 2.0000000e+00
1.1451247e-01 2.2520078e+00
1.1473923e-01 2.2734518e+00
1.1496599e-01 2.0447127e+00
1.1519274e-01 1.7750656e+00
1.1541950e-01 1.7112127e+00
1.1564626e-01 1.9115734e+00
1.1587302e-01 2.1928363e+00
1.1609977e-01 2.2976718e+00
1.1632653e-01 2.1301651e+00
1.1655329e-01 1.8435694e+00
1.1678005e-01 1.7000932e+00
1.1700680e-01 1.8310040e+00
1.1723356e-01 2.1165304e+00
1.1746032e-01 2.2954423e+00
1.1768707e-01 2.2040518e+00
1.1791383e-01 1.9259728e+00
1.1814059e-01 1.7156218e+00
1.1836735e-01 1.7654506e+00
1.1859410e-01 2.0298704e+00
1.1882086e-01 2.2669615e+00
1.1904762e-01 2.2598076e+00
1.1927438e-01 2.0149538e+00
1.1950113e-01 1.7564186e+00
1.1972789e-01 1.7207379e+00
1.1995465e-01 1.9405562e+00
